edgename	CI	
par101 (pp) G506	49.07816	
par105 (pp) G506	49.07816	
par28 (pp) G507	46.685969	
par102 (pp) G507	46.685969	
par104 (pp) G507	46.685969	
par28 (pp) G508	39.318385	
par102 (pp) G508	39.318385	
par105 (pp) G508	39.318385	
par28 (pp) G509	49.369775	
par103 (pp) G509	49.369775	
par104 (pp) G509	49.369775	
par28 (pp) G510	49.531098	
par103 (pp) G510	49.531098	
par105 (pp) G510	49.531098	
par29 (pp) G511	20.449691	
par58 (pp) G511	20.449691	
par91 (pp) G511	20.449691	
par29 (pp) G512	71.385834	
par71 (pp) G512	71.385834	
par75 (pp) G512	71.385834	
par29 (pp) G513	610.07344	
par71 (pp) G513	610.07344	
par76 (pp) G513	610.07344	
par29 (pp) G514	721.03403	
par71 (pp) G514	721.03403	
par77 (pp) G514	721.03403	
par29 (pp) G515	813.8051	
par71 (pp) G515	813.8051	
par78 (pp) G515	813.8051	
par29 (pp) G516	91.900167	
par71 (pp) G516	91.900167	
par79 (pp) G516	91.900167	
par29 (pp) G517	397.34854	
par71 (pp) G517	397.34854	
par81 (pp) G517	397.34854	
par29 (pp) G518	461.2228	
par71 (pp) G518	461.2228	
par82 (pp) G518	461.2228	
par29 (pp) G519	92.029944	
par71 (pp) G519	92.029944	
par83 (pp) G519	92.029944	
par29 (pp) G520	120.50658	
par71 (pp) G520	120.50658	
par84 (pp) G520	120.50658	
par29 (pp) G521	67.104924	
par72 (pp) G521	67.104924	
par75 (pp) G521	67.104924	
par29 (pp) G522	2084.5878	
par72 (pp) G522	2084.5878	
par76 (pp) G522	2084.5878	
par29 (pp) G523	3285.4695	
par72 (pp) G523	3285.4695	
par77 (pp) G523	3285.4695	
par29 (pp) G524	1868.5234	
par72 (pp) G524	1868.5234	
par78 (pp) G524	1868.5234	
par29 (pp) G525	100.47745	
par72 (pp) G525	100.47745	
par79 (pp) G525	100.47745	
par29 (pp) G526	714.00663	
par72 (pp) G526	714.00663	
par81 (pp) G526	714.00663	
par29 (pp) G527	968.37691	
par72 (pp) G527	968.37691	
par82 (pp) G527	968.37691	
par29 (pp) G528	100.9001	
par72 (pp) G528	100.9001	
par83 (pp) G528	100.9001	
par29 (pp) G529	136.80123	
par72 (pp) G529	136.80123	
par84 (pp) G529	136.80123	
par29 (pp) G530	62.772798	
par73 (pp) G530	62.772798	
par75 (pp) G530	62.772798	
par29 (pp) G531	1414.3976	
par73 (pp) G531	1414.3976	
par76 (pp) G531	1414.3976	
par29 (pp) G532	979.65161	
par73 (pp) G532	979.65161	
par77 (pp) G532	979.65161	
par29 (pp) G533	703.66951	
par73 (pp) G533	703.66951	
par78 (pp) G533	703.66951	
par29 (pp) G534	112.06402	
par73 (pp) G534	112.06402	
par79 (pp) G534	112.06402	
par29 (pp) G535	2759.9397	
par73 (pp) G535	2759.9397	
par81 (pp) G535	2759.9397	
par29 (pp) G536	5238.498	
par73 (pp) G536	5238.498	
par82 (pp) G536	5238.498	
par29 (pp) G537	112.78609	
par73 (pp) G537	112.78609	
par83 (pp) G537	112.78609	
par29 (pp) G538	159.81269	
par73 (pp) G538	159.81269	
par84 (pp) G538	159.81269	
par29 (pp) G539	73.235804	
par74 (pp) G539	73.235804	
par75 (pp) G539	73.235804	
par29 (pp) G540	510.74497	
par74 (pp) G540	510.74497	
par76 (pp) G540	510.74497	
par29 (pp) G541	593.41227	
par74 (pp) G541	593.41227	
par77 (pp) G541	593.41227	
par29 (pp) G542	687.97444	
par74 (pp) G542	687.97444	
par78 (pp) G542	687.97444	
par29 (pp) G543	88.825532	
par74 (pp) G543	88.825532	
par79 (pp) G543	88.825532	
par29 (pp) G544	349.21735	
par74 (pp) G544	349.21735	
par81 (pp) G544	349.21735	
par29 (pp) G545	398.5336	
par74 (pp) G545	398.5336	
par82 (pp) G545	398.5336	
par29 (pp) G546	88.967395	
par74 (pp) G546	88.967395	
par83 (pp) G546	88.967395	
par29 (pp) G547	115.37856	
par74 (pp) G547	115.37856	
par84 (pp) G547	115.37856	
par29 (pp) G548	46.782666	
par99 (pp) G548	46.782666	
par104 (pp) G548	46.782666	
par29 (pp) G549	39.450723	
par99 (pp) G549	39.450723	
par105 (pp) G549	39.450723	
par29 (pp) G550	48.996025	
par100 (pp) G550	48.996025	
par104 (pp) G550	48.996025	
par29 (pp) G551	49.957896	
par100 (pp) G551	49.957896	
par105 (pp) G551	49.957896	
par29 (pp) G552	50.787107	
par101 (pp) G552	50.787107	
par104 (pp) G552	50.787107	
par29 (pp) G553	49.076265	
par101 (pp) G553	49.076265	
par105 (pp) G553	49.076265	
par29 (pp) G554	46.713423	
par102 (pp) G554	46.713423	
par104 (pp) G554	46.713423	
par29 (pp) G555	39.333322	
par102 (pp) G555	39.333322	
par105 (pp) G555	39.333322	
par29 (pp) G556	49.364195	
par103 (pp) G556	49.364195	
par104 (pp) G556	49.364195	
par29 (pp) G557	49.52137	
par103 (pp) G557	49.52137	
par105 (pp) G557	49.52137	
par30 (pp) G558	20.442059	
par58 (pp) G558	20.442059	
par91 (pp) G558	20.442059	
par30 (pp) G559	72.339675	
par71 (pp) G559	72.339675	
par75 (pp) G559	72.339675	
par30 (pp) G560	473.75566	
par71 (pp) G560	473.75566	
par76 (pp) G560	473.75566	
par30 (pp) G561	532.30937	
par71 (pp) G561	532.30937	
par77 (pp) G561	532.30937	
par30 (pp) G562	578.56613	
par71 (pp) G562	578.56613	
par78 (pp) G562	578.56613	
par30 (pp) G563	89.687204	
par71 (pp) G563	89.687204	
par79 (pp) G563	89.687204	
par30 (pp) G564	341.09874	
par71 (pp) G564	341.09874	
par81 (pp) G564	341.09874	
par30 (pp) G565	384.35471	
par71 (pp) G565	384.35471	
par82 (pp) G565	384.35471	
par30 (pp) G566	89.73042	
par71 (pp) G566	89.73042	
par83 (pp) G566	89.73042	
par30 (pp) G567	116.32145	
par71 (pp) G567	116.32145	
par84 (pp) G567	116.32145	
par30 (pp) G568	68.058211	
par72 (pp) G568	68.058211	
par75 (pp) G568	68.058211	
par30 (pp) G569	1025.0559	
par72 (pp) G569	1025.0559	
par76 (pp) G569	1025.0559	
par30 (pp) G570	1238.9729	
par72 (pp) G570	1238.9729	
par77 (pp) G570	1238.9729	
par30 (pp) G571	1180.4862	
par72 (pp) G571	1180.4862	
par78 (pp) G571	1180.4862	
par30 (pp) G572	98.100573	
par72 (pp) G572	98.100573	
par79 (pp) G572	98.100573	
par30 (pp) G573	561.21267	
par72 (pp) G573	561.21267	
par81 (pp) G573	561.21267	
par30 (pp) G574	692.18234	
par72 (pp) G574	692.18234	
par82 (pp) G574	692.18234	
par30 (pp) G575	98.391228	
par72 (pp) G575	98.391228	
par83 (pp) G575	98.391228	
par30 (pp) G576	131.96136	
par72 (pp) G576	131.96136	
par84 (pp) G576	131.96136	
par30 (pp) G577	63.66673	
par73 (pp) G577	63.66673	
par75 (pp) G577	63.66673	
par30 (pp) G578	1790.5376	
par73 (pp) G578	1790.5376	
par76 (pp) G578	1790.5376	
par30 (pp) G579	1202.6298	
par73 (pp) G579	1202.6298	
par77 (pp) G579	1202.6298	
par30 (pp) G580	805.30476	
par73 (pp) G580	805.30476	
par78 (pp) G580	805.30476	
par30 (pp) G581	109.39145	
par73 (pp) G581	109.39145	
par79 (pp) G581	109.39145	
par30 (pp) G582	1516.9784	
par73 (pp) G582	1516.9784	
par81 (pp) G582	1516.9784	
par30 (pp) G583	2606.0276	
par73 (pp) G583	2606.0276	
par82 (pp) G583	2606.0276	
par30 (pp) G584	109.91897	
par73 (pp) G584	109.91897	
par83 (pp) G584	109.91897	
par30 (pp) G585	153.8822	
par73 (pp) G585	153.8822	
par84 (pp) G585	153.8822	
par30 (pp) G586	74.223595	
par74 (pp) G586	74.223595	
par75 (pp) G586	74.223595	
par30 (pp) G587	414.6334	
par74 (pp) G587	414.6334	
par76 (pp) G587	414.6334	
par30 (pp) G588	463.24414	
par74 (pp) G588	463.24414	
par77 (pp) G588	463.24414	
par30 (pp) G589	512.68336	
par74 (pp) G589	512.68336	
par78 (pp) G589	512.68336	
par30 (pp) G590	86.751493	
par74 (pp) G590	86.751493	
par79 (pp) G590	86.751493	
par30 (pp) G591	306.05511	
par74 (pp) G591	306.05511	
par81 (pp) G591	306.05511	
par30 (pp) G592	341.4136	
par74 (pp) G592	341.4136	
par82 (pp) G592	341.4136	
par30 (pp) G593	86.813655	
par74 (pp) G593	86.813655	
par83 (pp) G593	86.813655	
par30 (pp) G594	111.5391	
par74 (pp) G594	111.5391	
par84 (pp) G594	111.5391	
par30 (pp) G595	46.990498	
par99 (pp) G595	46.990498	
par104 (pp) G595	46.990498	
par30 (pp) G596	39.579602	
par99 (pp) G596	39.579602	
par105 (pp) G596	39.579602	
par30 (pp) G597	49.123136	
par100 (pp) G597	49.123136	
par104 (pp) G597	49.123136	
par30 (pp) G598	50.097704	
par100 (pp) G598	50.097704	
par105 (pp) G598	50.097704	
par30 (pp) G599	50.957501	
par101 (pp) G599	50.957501	
par104 (pp) G599	50.957501	
par30 (pp) G600	49.235716	
par101 (pp) G600	49.235716	
par105 (pp) G600	49.235716	
par30 (pp) G601	46.932312	
par102 (pp) G601	46.932312	
par104 (pp) G601	46.932312	
par30 (pp) G602	39.468438	
par102 (pp) G602	39.468438	
par105 (pp) G602	39.468438	
par30 (pp) G603	49.498367	
par103 (pp) G603	49.498367	
par104 (pp) G603	49.498367	
par30 (pp) G604	49.661887	
par103 (pp) G604	49.661887	
par105 (pp) G604	49.661887	
par31 (pp) G605	20.433838	
par58 (pp) G605	20.433838	
par91 (pp) G605	20.433838	
par31 (pp) G606	73.36362	
par71 (pp) G606	73.36362	
par75 (pp) G606	73.36362	
par31 (pp) G607	380.26689	
par71 (pp) G607	380.26689	
par76 (pp) G607	380.26689	
par31 (pp) G608	414.97952	
par71 (pp) G608	414.97952	
par77 (pp) G608	414.97952	
par31 (pp) G609	442.20118	
par71 (pp) G609	442.20118	
par78 (pp) G609	442.20118	
par31 (pp) G610	87.197739	
par71 (pp) G610	87.197739	
par79 (pp) G610	87.197739	
par31 (pp) G611	293.51604	
par71 (pp) G611	293.51604	
par81 (pp) G611	293.51604	
par31 (pp) G612	323.32244	
par71 (pp) G612	323.32244	
par82 (pp) G612	323.32244	
par31 (pp) G613	87.166063	
par71 (pp) G613	87.166063	
par83 (pp) G613	87.166063	
par31 (pp) G614	111.75182	
par71 (pp) G614	111.75182	
par84 (pp) G614	111.75182	
par31 (pp) G615	69.089678	
par72 (pp) G615	69.089678	
par75 (pp) G615	69.089678	
par31 (pp) G616	659.65141	
par72 (pp) G616	659.65141	
par76 (pp) G616	659.65141	
par31 (pp) G617	742.10904	
par72 (pp) G617	742.10904	
par77 (pp) G617	742.10904	
par31 (pp) G618	759.97757	
par72 (pp) G618	759.97757	
par78 (pp) G618	759.97757	
par31 (pp) G619	95.352909	
par72 (pp) G619	95.352909	
par79 (pp) G619	95.352909	
par31 (pp) G620	443.97851	
par72 (pp) G620	443.97851	
par81 (pp) G620	443.97851	
par31 (pp) G621	515.04118	
par72 (pp) G621	515.04118	
par82 (pp) G621	515.04118	
par31 (pp) G622	95.525285	
par72 (pp) G622	95.525285	
par83 (pp) G622	95.525285	
par31 (pp) G623	126.51839	
par72 (pp) G623	126.51839	
par84 (pp) G623	126.51839	
par31 (pp) G624	64.640184	
par73 (pp) G624	64.640184	
par75 (pp) G624	64.640184	
par31 (pp) G625	1222.7012	
par73 (pp) G625	1222.7012	
par76 (pp) G625	1222.7012	
par31 (pp) G626	1074.2337	
par73 (pp) G626	1074.2337	
par77 (pp) G626	1074.2337	
par31 (pp) G627	798.77901	
par73 (pp) G627	798.77901	
par78 (pp) G627	798.77901	
par31 (pp) G628	106.21473	
par73 (pp) G628	106.21473	
par79 (pp) G628	106.21473	
par31 (pp) G629	863.08532	
par73 (pp) G629	863.08532	
par81 (pp) G629	863.08532	
par31 (pp) G630	1091.1654	
par73 (pp) G630	1091.1654	
par82 (pp) G630	1091.1654	
par31 (pp) G631	106.56552	
par73 (pp) G631	106.56552	
par83 (pp) G631	106.56552	
par31 (pp) G632	146.99349	
par73 (pp) G632	146.99349	
par84 (pp) G632	146.99349	
par31 (pp) G633	75.279703	
par74 (pp) G633	75.279703	
par75 (pp) G633	75.279703	
par31 (pp) G634	342.58313	
par74 (pp) G634	342.58313	
par76 (pp) G634	342.58313	
par31 (pp) G635	373.15731	
par74 (pp) G635	373.15731	
par77 (pp) G635	373.15731	
par31 (pp) G636	402.43099	
par74 (pp) G636	402.43099	
par78 (pp) G636	402.43099	
par31 (pp) G637	84.417979	
par74 (pp) G637	84.417979	
par79 (pp) G637	84.417979	
par31 (pp) G638	267.90777	
par74 (pp) G638	267.90777	
par81 (pp) G638	267.90777	
par31 (pp) G639	293.35893	
par74 (pp) G639	293.35893	
par82 (pp) G639	293.35893	
par31 (pp) G640	84.410538	
par74 (pp) G640	84.410538	
par83 (pp) G640	84.410538	
par31 (pp) G641	107.33877	
par74 (pp) G641	107.33877	
par84 (pp) G641	107.33877	
par31 (pp) G642	47.238592	
par99 (pp) G642	47.238592	
par104 (pp) G642	47.238592	
par31 (pp) G643	39.73487	
par99 (pp) G643	39.73487	
par105 (pp) G643	39.73487	
par31 (pp) G644	49.278416	
par100 (pp) G644	49.278416	
par104 (pp) G644	49.278416	
par31 (pp) G645	50.272372	
par100 (pp) G645	50.272372	
par105 (pp) G645	50.272372	
par31 (pp) G646	51.163654	
par101 (pp) G646	51.163654	
par104 (pp) G646	51.163654	
par31 (pp) G647	49.432198	
par101 (pp) G647	49.432198	
par105 (pp) G647	49.432198	
par31 (pp) G648	47.192	
par102 (pp) G648	47.192	
par104 (pp) G648	47.192	
par31 (pp) G649	39.630086	
par102 (pp) G649	39.630086	
par105 (pp) G649	39.630086	
par31 (pp) G650	49.662396	
par103 (pp) G650	49.662396	
par104 (pp) G650	49.662396	
par31 (pp) G651	49.837426	
par103 (pp) G651	49.837426	
par105 (pp) G651	49.837426	
par32 (pp) G652	23.995132	
par33 (pp) G652	23.995132	
par51 (pp) G652	23.995132	
par32 (pp) G653	23.915937	
par33 (pp) G653	23.915937	
par53 (pp) G653	23.915937	
par32 (pp) G654	24.896947	
par33 (pp) G654	24.896947	
par54 (pp) G654	24.896947	
par32 (pp) G655	23.816132	
par33 (pp) G655	23.816132	
par55 (pp) G655	23.816132	
par32 (pp) G656	24.444286	
par33 (pp) G656	24.444286	
par56 (pp) G656	24.444286	
par32 (pp) G657	23.816132	
par33 (pp) G657	23.816132	
par57 (pp) G657	23.816132	
par32 (pp) G658	25.262803	
par33 (pp) G658	25.262803	
par58 (pp) G658	25.262803	
par32 (pp) G659	20.004877	
par33 (pp) G659	20.004877	
par68 (pp) G659	20.004877	
par32 (pp) G660	25.156306	
par33 (pp) G660	25.156306	
par71 (pp) G660	25.156306	
par32 (pp) G661	25.143474	
par33 (pp) G661	25.143474	
par72 (pp) G661	25.143474	
par32 (pp) G662	25.119061	
par33 (pp) G662	25.119061	
par73 (pp) G662	25.119061	
par32 (pp) G663	25.168539	
par33 (pp) G663	25.168539	
par74 (pp) G663	25.168539	
par32 (pp) G664	26.682557	
par33 (pp) G664	26.682557	
par75 (pp) G664	26.682557	
par32 (pp) G665	25.941277	
par33 (pp) G665	25.941277	
par76 (pp) G665	25.941277	
par32 (pp) G666	25.955268	
par33 (pp) G666	25.955268	
par77 (pp) G666	25.955268	
par32 (pp) G667	25.981846	
par33 (pp) G667	25.981846	
par78 (pp) G667	25.981846	
par32 (pp) G668	25.4288	
par33 (pp) G668	25.4288	
par79 (pp) G668	25.4288	
par32 (pp) G669	22.049012	
par33 (pp) G669	22.049012	
par80 (pp) G669	22.049012	
par32 (pp) G670	25.895756	
par33 (pp) G670	25.895756	
par81 (pp) G670	25.895756	
par32 (pp) G671	25.91214	
par33 (pp) G671	25.91214	
par82 (pp) G671	25.91214	
par32 (pp) G672	25.453285	
par33 (pp) G672	25.453285	
par83 (pp) G672	25.453285	
par32 (pp) G673	25.602332	
par33 (pp) G673	25.602332	
par84 (pp) G673	25.602332	
par32 (pp) G674	23.817215	
par33 (pp) G674	23.817215	
par85 (pp) G674	23.817215	
par32 (pp) G675	24.04341	
par33 (pp) G675	24.04341	
par86 (pp) G675	24.04341	
par32 (pp) G676	24.043804	
par33 (pp) G676	24.043804	
par87 (pp) G676	24.043804	
par32 (pp) G677	23.855367	
par33 (pp) G677	23.855367	
par88 (pp) G677	23.855367	
par32 (pp) G678	24.523232	
par33 (pp) G678	24.523232	
par89 (pp) G678	24.523232	
par32 (pp) G679	23.758793	
par33 (pp) G679	23.758793	
par90 (pp) G679	23.758793	
par32 (pp) G680	23.93972	
par33 (pp) G680	23.93972	
par91 (pp) G680	23.93972	
par32 (pp) G681	21.344873	
par33 (pp) G681	21.344873	
par92 (pp) G681	21.344873	
par32 (pp) G682	29.355937	
par33 (pp) G682	29.355937	
par93 (pp) G682	29.355937	
par32 (pp) G683	27.597854	
par33 (pp) G683	27.597854	
par94 (pp) G683	27.597854	
par32 (pp) G684	27.467184	
par33 (pp) G684	27.467184	
par96 (pp) G684	27.467184	
par32 (pp) G685	21.602901	
par33 (pp) G685	21.602901	
par115 (pp) G685	21.602901	
par32 (pp) G686	21.691652	
par33 (pp) G686	21.691652	
par116 (pp) G686	21.691652	
par32 (pp) G687	21.666516	
par33 (pp) G687	21.666516	
par117 (pp) G687	21.666516	
par32 (pp) G688	20.220104	
par34 (pp) G688	20.220104	
par75 (pp) G688	20.220104	
par32 (pp) G689	22.261991	
par34 (pp) G689	22.261991	
par93 (pp) G689	22.261991	
par32 (pp) G690	20.938669	
par34 (pp) G690	20.938669	
par94 (pp) G690	20.938669	
par32 (pp) G691	20.840191	
par34 (pp) G691	20.840191	
par96 (pp) G691	20.840191	
par32 (pp) G692	23.752103	
par35 (pp) G692	23.752103	
par51 (pp) G692	23.752103	
par32 (pp) G693	23.670099	
par35 (pp) G693	23.670099	
par53 (pp) G693	23.670099	
par32 (pp) G694	24.663159	
par35 (pp) G694	24.663159	
par54 (pp) G694	24.663159	
par32 (pp) G695	23.572833	
par35 (pp) G695	23.572833	
par55 (pp) G695	23.572833	
par32 (pp) G696	24.204759	
par35 (pp) G696	24.204759	
par56 (pp) G696	24.204759	
par32 (pp) G697	23.572833	
par35 (pp) G697	23.572833	
par57 (pp) G697	23.572833	
par32 (pp) G698	25.034585	
par35 (pp) G698	25.034585	
par58 (pp) G698	25.034585	
par32 (pp) G699	24.965931	
par35 (pp) G699	24.965931	
par71 (pp) G699	24.965931	
par32 (pp) G700	24.95258	
par35 (pp) G700	24.95258	
par72 (pp) G700	24.95258	
par32 (pp) G701	24.927726	
par35 (pp) G701	24.927726	
par73 (pp) G701	24.927726	
par32 (pp) G702	24.978271	
par35 (pp) G702	24.978271	
par74 (pp) G702	24.978271	
par32 (pp) G703	26.435413	
par35 (pp) G703	26.435413	
par75 (pp) G703	26.435413	
par32 (pp) G704	25.690481	
par35 (pp) G704	25.690481	
par76 (pp) G704	25.690481	
par32 (pp) G705	25.704544	
par35 (pp) G705	25.704544	
par77 (pp) G705	25.704544	
par32 (pp) G706	25.731176	
par35 (pp) G706	25.731176	
par78 (pp) G706	25.731176	
par32 (pp) G707	25.176888	
par35 (pp) G707	25.176888	
par79 (pp) G707	25.176888	
par32 (pp) G708	21.806129	
par35 (pp) G708	21.806129	
par80 (pp) G708	21.806129	
par32 (pp) G709	25.64477	
par35 (pp) G709	25.64477	
par81 (pp) G709	25.64477	
par32 (pp) G710	25.661235	
par35 (pp) G710	25.661235	
par82 (pp) G710	25.661235	
par32 (pp) G711	25.201228	
par35 (pp) G711	25.201228	
par83 (pp) G711	25.201228	
par32 (pp) G712	25.350545	
par35 (pp) G712	25.350545	
par84 (pp) G712	25.350545	
par32 (pp) G713	23.581222	
par35 (pp) G713	23.581222	
par85 (pp) G713	23.581222	
par32 (pp) G714	23.806594	
par35 (pp) G714	23.806594	
par86 (pp) G714	23.806594	
par32 (pp) G715	23.80651	
par35 (pp) G715	23.80651	
par87 (pp) G715	23.80651	
par32 (pp) G716	23.619475	
par35 (pp) G716	23.619475	
par88 (pp) G716	23.619475	
par32 (pp) G717	24.288872	
par35 (pp) G717	24.288872	
par89 (pp) G717	24.288872	
par32 (pp) G718	23.517836	
par35 (pp) G718	23.517836	
par90 (pp) G718	23.517836	
par32 (pp) G719	23.698978	
par35 (pp) G719	23.698978	
par91 (pp) G719	23.698978	
par32 (pp) G720	21.097981	
par35 (pp) G720	21.097981	
par92 (pp) G720	21.097981	
par32 (pp) G721	29.184275	
par35 (pp) G721	29.184275	
par93 (pp) G721	29.184275	
par32 (pp) G722	27.357713	
par35 (pp) G722	27.357713	
par94 (pp) G722	27.357713	
par32 (pp) G723	27.224374	
par35 (pp) G723	27.224374	
par96 (pp) G723	27.224374	
par32 (pp) G724	21.455029	
par35 (pp) G724	21.455029	
par115 (pp) G724	21.455029	
par32 (pp) G725	21.544322	
par35 (pp) G725	21.544322	
par116 (pp) G725	21.544322	
par32 (pp) G726	21.518983	
par35 (pp) G726	21.518983	
par117 (pp) G726	21.518983	
par32 (pp) G727	20.315113	
par51 (pp) G727	20.315113	
par58 (pp) G727	20.315113	
par32 (pp) G728	20.7511	
par58 (pp) G728	20.7511	
par91 (pp) G728	20.7511	
par32 (pp) G729	25.668266	
par60 (pp) G729	25.668266	
par69 (pp) G729	25.668266	
par32 (pp) G730	1718.6876	
par60 (pp) G730	1718.6876	
par70 (pp) G730	1718.6876	
par32 (pp) G731	20.125812	
par69 (pp) G731	20.125812	
par70 (pp) G731	20.125812	
par33 (pp) G732	20.274287	
par45 (pp) G732	20.274287	
par50 (pp) G732	20.274287	
par33 (pp) G733	20.620155	
par51 (pp) G733	20.620155	
par58 (pp) G733	20.620155	
par33 (pp) G734	21.064717	
par58 (pp) G734	21.064717	
par91 (pp) G734	21.064717	
par33 (pp) G735	24.941389	
par59 (pp) G735	24.941389	
par70 (pp) G735	24.941389	
par33 (pp) G736	24.979571	
par62 (pp) G736	24.979571	
par70 (pp) G736	24.979571	
par33 (pp) G737	25.713161	
par63 (pp) G737	25.713161	
par70 (pp) G737	25.713161	
par33 (pp) G738	21.691186	
par64 (pp) G738	21.691186	
par70 (pp) G738	21.691186	
par33 (pp) G739	20.409249	
par69 (pp) G739	20.409249	
par70 (pp) G739	20.409249	
par34 (pp) G740	20.361615	
par45 (pp) G740	20.361615	
par50 (pp) G740	20.361615	
par34 (pp) G741	20.726455	
par51 (pp) G741	20.726455	
par58 (pp) G741	20.726455	
par34 (pp) G742	21.175244	
par58 (pp) G742	21.175244	
par91 (pp) G742	21.175244	
par34 (pp) G743	21.739446	
par59 (pp) G743	21.739446	
par70 (pp) G743	21.739446	
par34 (pp) G744	22.054036	
par62 (pp) G744	22.054036	
par70 (pp) G744	22.054036	
par34 (pp) G745	22.050489	
par63 (pp) G745	22.050489	
par70 (pp) G745	22.050489	
par34 (pp) G746	20.434268	
par64 (pp) G746	20.434268	
par70 (pp) G746	20.434268	
par34 (pp) G747	20.489607	
par69 (pp) G747	20.489607	
par70 (pp) G747	20.489607	
par35 (pp) G748	20.280309	
par45 (pp) G748	20.280309	
par50 (pp) G748	20.280309	
par35 (pp) G749	20.630777	
par51 (pp) G749	20.630777	
par58 (pp) G749	20.630777	
par35 (pp) G750	21.074897	
par58 (pp) G750	21.074897	
par91 (pp) G750	21.074897	
par35 (pp) G751	24.779709	
par59 (pp) G751	24.779709	
par70 (pp) G751	24.779709	
par35 (pp) G752	24.843454	
par62 (pp) G752	24.843454	
par70 (pp) G752	24.843454	
par35 (pp) G753	25.542644	
par63 (pp) G753	25.542644	
par70 (pp) G753	25.542644	
par35 (pp) G754	21.590396	
par64 (pp) G754	21.590396	
par70 (pp) G754	21.590396	
par35 (pp) G755	20.414955	
par69 (pp) G755	20.414955	
par70 (pp) G755	20.414955	
par36 (pp) G756	20.018551	
par45 (pp) G756	20.018551	
par50 (pp) G756	20.018551	
par36 (pp) G757	20.025033	
par69 (pp) G757	20.025033	
par70 (pp) G757	20.025033	
par37 (pp) G758	20.00667	
par45 (pp) G758	20.00667	
par50 (pp) G758	20.00667	
par37 (pp) G759	20.010108	
par69 (pp) G759	20.010108	
par70 (pp) G759	20.010108	
par38 (pp) G760	20.008756	
par45 (pp) G760	20.008756	
par50 (pp) G760	20.008756	
par38 (pp) G761	20.012574	
par69 (pp) G761	20.012574	
par70 (pp) G761	20.012574	
par40 (pp) G762	20.008381	
par45 (pp) G762	20.008381	
par50 (pp) G762	20.008381	
par40 (pp) G763	20.01232	
par69 (pp) G763	20.01232	
par70 (pp) G763	20.01232	
par41 (pp) G764	20.025058	
par45 (pp) G764	20.025058	
par50 (pp) G764	20.025058	
par41 (pp) G765	20.031917	
par69 (pp) G765	20.031917	
par70 (pp) G765	20.031917	
par42 (pp) G766	20.024447	
par45 (pp) G766	20.024447	
par50 (pp) G766	20.024447	
par42 (pp) G767	20.031665	
par69 (pp) G767	20.031665	
par70 (pp) G767	20.031665	
par43 (pp) G768	1691.9554	
par44 (pp) G768	1691.9554	
par46 (pp) G768	1691.9554	
par43 (pp) G769	21.303558	
par44 (pp) G769	21.303558	
par51 (pp) G769	21.303558	
par43 (pp) G770	21.181898	
par44 (pp) G770	21.181898	
par53 (pp) G770	21.181898	
par43 (pp) G771	21.738604	
par44 (pp) G771	21.738604	
par54 (pp) G771	21.738604	
par43 (pp) G772	21.251934	
par44 (pp) G772	21.251934	
par55 (pp) G772	21.251934	
par43 (pp) G773	21.504768	
par44 (pp) G773	21.504768	
par56 (pp) G773	21.504768	
par43 (pp) G774	21.251934	
par44 (pp) G774	21.251934	
par57 (pp) G774	21.251934	
par43 (pp) G775	21.915412	
par44 (pp) G775	21.915412	
par58 (pp) G775	21.915412	
par43 (pp) G776	20.442653	
par44 (pp) G776	20.442653	
par65 (pp) G776	20.442653	
par43 (pp) G777	20.306945	
par44 (pp) G777	20.306945	
par66 (pp) G777	20.306945	
par43 (pp) G778	20.585108	
par44 (pp) G778	20.585108	
par67 (pp) G778	20.585108	
par43 (pp) G779	20.688236	
par44 (pp) G779	20.688236	
par68 (pp) G779	20.688236	
par43 (pp) G780	32.373517	
par44 (pp) G780	32.373517	
par69 (pp) G780	32.373517	
par43 (pp) G781	23.191822	
par44 (pp) G781	23.191822	
par70 (pp) G781	23.191822	
par43 (pp) G782	21.396715	
par44 (pp) G782	21.396715	
par71 (pp) G782	21.396715	
par43 (pp) G783	21.377351	
par44 (pp) G783	21.377351	
par72 (pp) G783	21.377351	
par43 (pp) G784	21.361051	
par44 (pp) G784	21.361051	
par73 (pp) G784	21.361051	
par43 (pp) G785	21.400421	
par44 (pp) G785	21.400421	
par74 (pp) G785	21.400421	
par43 (pp) G786	21.985604	
par44 (pp) G786	21.985604	
par75 (pp) G786	21.985604	
par43 (pp) G787	21.880212	
par44 (pp) G787	21.880212	
par76 (pp) G787	21.880212	
par43 (pp) G788	21.882686	
par44 (pp) G788	21.882686	
par77 (pp) G788	21.882686	
par43 (pp) G789	21.884082	
par44 (pp) G789	21.884082	
par78 (pp) G789	21.884082	
par43 (pp) G790	21.821675	
par44 (pp) G790	21.821675	
par79 (pp) G790	21.821675	
par43 (pp) G791	21.112378	
par44 (pp) G791	21.112378	
par80 (pp) G791	21.112378	
par43 (pp) G792	21.872618	
par44 (pp) G792	21.872618	
par81 (pp) G792	21.872618	
par43 (pp) G793	21.875553	
par44 (pp) G793	21.875553	
par82 (pp) G793	21.875553	
par43 (pp) G794	21.817079	
par44 (pp) G794	21.817079	
par83 (pp) G794	21.817079	
par43 (pp) G795	21.831594	
par44 (pp) G795	21.831594	
par84 (pp) G795	21.831594	
par43 (pp) G796	22.022356	
par44 (pp) G796	22.022356	
