edgename	CI	
par74 (pp3) par84	115.37856	
par29 (pp3) par99	46.782666	
par29 (pp3) par104	46.782666	
par99 (pp3) par104	46.782666	
par29 (pp3) par99	39.450723	
par29 (pp3) par105	39.450723	
par99 (pp3) par105	39.450723	
par29 (pp3) par100	48.996025	
par29 (pp3) par104	48.996025	
par100 (pp3) par104	48.996025	
par29 (pp3) par100	49.957896	
par29 (pp3) par105	49.957896	
par100 (pp3) par105	49.957896	
par29 (pp3) par101	50.787107	
par29 (pp3) par104	50.787107	
par101 (pp3) par104	50.787107	
par29 (pp3) par101	49.076265	
par29 (pp3) par105	49.076265	
par101 (pp3) par105	49.076265	
par29 (pp3) par102	46.713423	
par29 (pp3) par104	46.713423	
par102 (pp3) par104	46.713423	
par29 (pp3) par102	39.333322	
par29 (pp3) par105	39.333322	
par102 (pp3) par105	39.333322	
par29 (pp3) par103	49.364195	
par29 (pp3) par104	49.364195	
par103 (pp3) par104	49.364195	
par29 (pp3) par103	49.52137	
par29 (pp3) par105	49.52137	
par103 (pp3) par105	49.52137	
par30 (pp3) par58	20.442059	
par30 (pp3) par91	20.442059	
par58 (pp3) par91	20.442059	
par30 (pp3) par71	72.339675	
par30 (pp3) par75	72.339675	
par71 (pp3) par75	72.339675	
par30 (pp3) par71	473.75566	
par30 (pp3) par76	473.75566	
par71 (pp3) par76	473.75566	
par30 (pp3) par71	532.30937	
par30 (pp3) par77	532.30937	
par71 (pp3) par77	532.30937	
par30 (pp3) par71	578.56613	
par30 (pp3) par78	578.56613	
par71 (pp3) par78	578.56613	
par30 (pp3) par71	89.687204	
par30 (pp3) par79	89.687204	
par71 (pp3) par79	89.687204	
par30 (pp3) par71	341.09874	
par30 (pp3) par81	341.09874	
par71 (pp3) par81	341.09874	
par30 (pp3) par71	384.35471	
par30 (pp3) par82	384.35471	
par71 (pp3) par82	384.35471	
par30 (pp3) par71	89.73042	
par30 (pp3) par83	89.73042	
par71 (pp3) par83	89.73042	
par30 (pp3) par71	116.32145	
par30 (pp3) par84	116.32145	
par71 (pp3) par84	116.32145	
par30 (pp3) par72	68.058211	
par30 (pp3) par75	68.058211	
par72 (pp3) par75	68.058211	
par30 (pp3) par72	1025.0559	
par30 (pp3) par76	1025.0559	
par72 (pp3) par76	1025.0559	
par30 (pp3) par72	1238.9729	
par30 (pp3) par77	1238.9729	
par72 (pp3) par77	1238.9729	
par30 (pp3) par72	1180.4862	
par30 (pp3) par78	1180.4862	
par72 (pp3) par78	1180.4862	
par30 (pp3) par72	98.100573	
par30 (pp3) par79	98.100573	
par72 (pp3) par79	98.100573	
par30 (pp3) par72	561.21267	
par30 (pp3) par81	561.21267	
par72 (pp3) par81	561.21267	
par30 (pp3) par72	692.18234	
par30 (pp3) par82	692.18234	
par72 (pp3) par82	692.18234	
par30 (pp3) par72	98.391228	
par30 (pp3) par83	98.391228	
par72 (pp3) par83	98.391228	
par30 (pp3) par72	131.96136	
par30 (pp3) par84	131.96136	
par72 (pp3) par84	131.96136	
par30 (pp3) par73	63.66673	
par30 (pp3) par75	63.66673	
par73 (pp3) par75	63.66673	
par30 (pp3) par73	1790.5376	
par30 (pp3) par76	1790.5376	
par73 (pp3) par76	1790.5376	
par30 (pp3) par73	1202.6298	
par30 (pp3) par77	1202.6298	
par73 (pp3) par77	1202.6298	
par30 (pp3) par73	805.30476	
par30 (pp3) par78	805.30476	
par73 (pp3) par78	805.30476	
par30 (pp3) par73	109.39145	
par30 (pp3) par79	109.39145	
par73 (pp3) par79	109.39145	
par30 (pp3) par73	1516.9784	
par30 (pp3) par81	1516.9784	
par73 (pp3) par81	1516.9784	
par30 (pp3) par73	2606.0276	
par30 (pp3) par82	2606.0276	
par73 (pp3) par82	2606.0276	
par30 (pp3) par73	109.91897	
par30 (pp3) par83	109.91897	
par73 (pp3) par83	109.91897	
par30 (pp3) par73	153.8822	
par30 (pp3) par84	153.8822	
par73 (pp3) par84	153.8822	
par30 (pp3) par74	74.223595	
par30 (pp3) par75	74.223595	
par74 (pp3) par75	74.223595	
par30 (pp3) par74	414.6334	
par30 (pp3) par76	414.6334	
par74 (pp3) par76	414.6334	
par30 (pp3) par74	463.24414	
par30 (pp3) par77	463.24414	
par74 (pp3) par77	463.24414	
par30 (pp3) par74	512.68336	
par30 (pp3) par78	512.68336	
par74 (pp3) par78	512.68336	
par30 (pp3) par74	86.751493	
par30 (pp3) par79	86.751493	
par74 (pp3) par79	86.751493	
par30 (pp3) par74	306.05511	
par30 (pp3) par81	306.05511	
par74 (pp3) par81	306.05511	
par30 (pp3) par74	341.4136	
par30 (pp3) par82	341.4136	
par74 (pp3) par82	341.4136	
par30 (pp3) par74	86.813655	
par30 (pp3) par83	86.813655	
par74 (pp3) par83	86.813655	
par30 (pp3) par74	111.5391	
par30 (pp3) par84	111.5391	
par74 (pp3) par84	111.5391	
par30 (pp3) par99	46.990498	
par30 (pp3) par104	46.990498	
par99 (pp3) par104	46.990498	
par30 (pp3) par99	39.579602	
par30 (pp3) par105	39.579602	
par99 (pp3) par105	39.579602	
par30 (pp3) par100	49.123136	
par30 (pp3) par104	49.123136	
par100 (pp3) par104	49.123136	
par30 (pp3) par100	50.097704	
par30 (pp3) par105	50.097704	
par100 (pp3) par105	50.097704	
par30 (pp3) par101	50.957501	
par30 (pp3) par104	50.957501	
par101 (pp3) par104	50.957501	
par30 (pp3) par101	49.235716	
par30 (pp3) par105	49.235716	
par101 (pp3) par105	49.235716	
par30 (pp3) par102	46.932312	
par30 (pp3) par104	46.932312	
par102 (pp3) par104	46.932312	
par30 (pp3) par102	39.468438	
par30 (pp3) par105	39.468438	
par102 (pp3) par105	39.468438	
par30 (pp3) par103	49.498367	
par30 (pp3) par104	49.498367	
par103 (pp3) par104	49.498367	
par30 (pp3) par103	49.661887	
par30 (pp3) par105	49.661887	
par103 (pp3) par105	49.661887	
par31 (pp3) par58	20.433838	
par31 (pp3) par91	20.433838	
par58 (pp3) par91	20.433838	
par31 (pp3) par71	73.36362	
par31 (pp3) par75	73.36362	
par71 (pp3) par75	73.36362	
par31 (pp3) par71	380.26689	
par31 (pp3) par76	380.26689	
par71 (pp3) par76	380.26689	
par31 (pp3) par71	414.97952	
par31 (pp3) par77	414.97952	
par71 (pp3) par77	414.97952	
par31 (pp3) par71	442.20118	
par31 (pp3) par78	442.20118	
par71 (pp3) par78	442.20118	
par31 (pp3) par71	87.197739	
par31 (pp3) par79	87.197739	
par71 (pp3) par79	87.197739	
par31 (pp3) par71	293.51604	
par31 (pp3) par81	293.51604	
par71 (pp3) par81	293.51604	
par31 (pp3) par71	323.32244	
par31 (pp3) par82	323.32244	
par71 (pp3) par82	323.32244	
par31 (pp3) par71	87.166063	
par31 (pp3) par83	87.166063	
par71 (pp3) par83	87.166063	
par31 (pp3) par71	111.75182	
par31 (pp3) par84	111.75182	
par71 (pp3) par84	111.75182	
par31 (pp3) par72	69.089678	
par31 (pp3) par75	69.089678	
par72 (pp3) par75	69.089678	
par31 (pp3) par72	659.65141	
par31 (pp3) par76	659.65141	
par72 (pp3) par76	659.65141	
par31 (pp3) par72	742.10904	
par31 (pp3) par77	742.10904	
par72 (pp3) par77	742.10904	
par31 (pp3) par72	759.97757	
par31 (pp3) par78	759.97757	
par72 (pp3) par78	759.97757	
par31 (pp3) par72	95.352909	
par31 (pp3) par79	95.352909	
par72 (pp3) par79	95.352909	
par31 (pp3) par72	443.97851	
par31 (pp3) par81	443.97851	
par72 (pp3) par81	443.97851	
par31 (pp3) par72	515.04118	
par31 (pp3) par82	515.04118	
par72 (pp3) par82	515.04118	
par31 (pp3) par72	95.525285	
par31 (pp3) par83	95.525285	
par72 (pp3) par83	95.525285	
par31 (pp3) par72	126.51839	
par31 (pp3) par84	126.51839	
par72 (pp3) par84	126.51839	
par31 (pp3) par73	64.640184	
par31 (pp3) par75	64.640184	
par73 (pp3) par75	64.640184	
par31 (pp3) par73	1222.7012	
par31 (pp3) par76	1222.7012	
par73 (pp3) par76	1222.7012	
par31 (pp3) par73	1074.2337	
par31 (pp3) par77	1074.2337	
par73 (pp3) par77	1074.2337	
par31 (pp3) par73	798.77901	
par31 (pp3) par78	798.77901	
par73 (pp3) par78	798.77901	
par31 (pp3) par73	106.21473	
par31 (pp3) par79	106.21473	
par73 (pp3) par79	106.21473	
par31 (pp3) par73	863.08532	
par31 (pp3) par81	863.08532	
par73 (pp3) par81	863.08532	
par31 (pp3) par73	1091.1654	
par31 (pp3) par82	1091.1654	
par73 (pp3) par82	1091.1654	
par31 (pp3) par73	106.56552	
par31 (pp3) par83	106.56552	
par73 (pp3) par83	106.56552	
par31 (pp3) par73	146.99349	
par31 (pp3) par84	146.99349	
par73 (pp3) par84	146.99349	
par31 (pp3) par74	75.279703	
par31 (pp3) par75	75.279703	
par74 (pp3) par75	75.279703	
par31 (pp3) par74	342.58313	
par31 (pp3) par76	342.58313	
par74 (pp3) par76	342.58313	
par31 (pp3) par74	373.15731	
par31 (pp3) par77	373.15731	
par74 (pp3) par77	373.15731	
par31 (pp3) par74	402.43099	
par31 (pp3) par78	402.43099	
par74 (pp3) par78	402.43099	
par31 (pp3) par74	84.417979	
par31 (pp3) par79	84.417979	
par74 (pp3) par79	84.417979	
par31 (pp3) par74	267.90777	
par31 (pp3) par81	267.90777	
par74 (pp3) par81	267.90777	
par31 (pp3) par74	293.35893	
par31 (pp3) par82	293.35893	
par74 (pp3) par82	293.35893	
par31 (pp3) par74	84.410538	
par31 (pp3) par83	84.410538	
par74 (pp3) par83	84.410538	
par31 (pp3) par74	107.33877	
par31 (pp3) par84	107.33877	
par74 (pp3) par84	107.33877	
par31 (pp3) par99	47.238592	
par31 (pp3) par104	47.238592	
par99 (pp3) par104	47.238592	
par31 (pp3) par99	39.73487	
par31 (pp3) par105	39.73487	
par99 (pp3) par105	39.73487	
par31 (pp3) par100	49.278416	
par31 (pp3) par104	49.278416	
par100 (pp3) par104	49.278416	
par31 (pp3) par100	50.272372	
par31 (pp3) par105	50.272372	
par100 (pp3) par105	50.272372	
par31 (pp3) par101	51.163654	
par31 (pp3) par104	51.163654	
par101 (pp3) par104	51.163654	
par31 (pp3) par101	49.432198	
par31 (pp3) par105	49.432198	
par101 (pp3) par105	49.432198	
par31 (pp3) par102	47.192	
par31 (pp3) par104	47.192	
par102 (pp3) par104	47.192	
par31 (pp3) par102	39.630086	
par31 (pp3) par105	39.630086	
par102 (pp3) par105	39.630086	
par31 (pp3) par103	49.662396	
par31 (pp3) par104	49.662396	
par103 (pp3) par104	49.662396	
par31 (pp3) par103	49.837426	
par31 (pp3) par105	49.837426	
par103 (pp3) par105	49.837426	
par32 (pp3) par33	23.995132	
par32 (pp3) par51	23.995132	
par33 (pp3) par51	23.995132	
par32 (pp3) par33	23.915937	
par32 (pp3) par53	23.915937	
par33 (pp3) par53	23.915937	
par32 (pp3) par33	24.896947	
par32 (pp3) par54	24.896947	
par33 (pp3) par54	24.896947	
par32 (pp3) par33	23.816132	
par32 (pp3) par55	23.816132	
par33 (pp3) par55	23.816132	
par32 (pp3) par33	24.444286	
par32 (pp3) par56	24.444286	
par33 (pp3) par56	24.444286	
par32 (pp3) par33	23.816132	
par32 (pp3) par57	23.816132	
par33 (pp3) par57	23.816132	
par32 (pp3) par33	25.262803	
par32 (pp3) par58	25.262803	
par33 (pp3) par58	25.262803	
par32 (pp3) par33	20.004877	
par32 (pp3) par68	20.004877	
par33 (pp3) par68	20.004877	
par32 (pp3) par33	25.156306	
par32 (pp3) par71	25.156306	
par33 (pp3) par71	25.156306	
par32 (pp3) par33	25.143474	
par32 (pp3) par72	25.143474	
par33 (pp3) par72	25.143474	
par32 (pp3) par33	25.119061	
par32 (pp3) par73	25.119061	
par33 (pp3) par73	25.119061	
par32 (pp3) par33	25.168539	
par32 (pp3) par74	25.168539	
par33 (pp3) par74	25.168539	
par32 (pp3) par33	26.682557	
par32 (pp3) par75	26.682557	
par33 (pp3) par75	26.682557	
par32 (pp3) par33	25.941277	
par32 (pp3) par76	25.941277	
par33 (pp3) par76	25.941277	
par32 (pp3) par33	25.955268	
par32 (pp3) par77	25.955268	
par33 (pp3) par77	25.955268	
par32 (pp3) par33	25.981846	
par32 (pp3) par78	25.981846	
par33 (pp3) par78	25.981846	
par32 (pp3) par33	25.4288	
par32 (pp3) par79	25.4288	
par33 (pp3) par79	25.4288	
par32 (pp3) par33	22.049012	
par32 (pp3) par80	22.049012	
par33 (pp3) par80	22.049012	
par32 (pp3) par33	25.895756	
par32 (pp3) par81	25.895756	
par33 (pp3) par81	25.895756	
par32 (pp3) par33	25.91214	
par32 (pp3) par82	25.91214	
par33 (pp3) par82	25.91214	
par32 (pp3) par33	25.453285	
par32 (pp3) par83	25.453285	
par33 (pp3) par83	25.453285	
par32 (pp3) par33	25.602332	
par32 (pp3) par84	25.602332	
par33 (pp3) par84	25.602332	
par32 (pp3) par33	23.817215	
par32 (pp3) par85	23.817215	
par33 (pp3) par85	23.817215	
par32 (pp3) par33	24.04341	
par32 (pp3) par86	24.04341	
par33 (pp3) par86	24.04341	
par32 (pp3) par33	24.043804	
par32 (pp3) par87	24.043804	
par33 (pp3) par87	24.043804	
par32 (pp3) par33	23.855367	
par32 (pp3) par88	23.855367	
par33 (pp3) par88	23.855367	
par32 (pp3) par33	24.523232	
par32 (pp3) par89	24.523232	
par33 (pp3) par89	24.523232	
par32 (pp3) par33	23.758793	
par32 (pp3) par90	23.758793	
par33 (pp3) par90	23.758793	
par32 (pp3) par33	23.93972	
par32 (pp3) par91	23.93972	
par33 (pp3) par91	23.93972	
par32 (pp3) par33	21.344873	
par32 (pp3) par92	21.344873	
par33 (pp3) par92	21.344873	
par32 (pp3) par33	29.355937	
par32 (pp3) par93	29.355937	
par33 (pp3) par93	29.355937	
par32 (pp3) par33	27.597854	
par32 (pp3) par94	27.597854	
par33 (pp3) par94	27.597854	
par32 (pp3) par33	27.467184	
par32 (pp3) par96	27.467184	
par33 (pp3) par96	27.467184	
par32 (pp3) par33	21.602901	
par32 (pp3) par115	21.602901	
par33 (pp3) par115	21.602901	
par32 (pp3) par33	21.691652	
par32 (pp3) par116	21.691652	
par33 (pp3) par116	21.691652	
par32 (pp3) par33	21.666516	
par32 (pp3) par117	21.666516	
par33 (pp3) par117	21.666516	
par32 (pp3) par34	20.220104	
par32 (pp3) par75	20.220104	
par34 (pp3) par75	20.220104	
par32 (pp3) par34	22.261991	
par32 (pp3) par93	22.261991	
par34 (pp3) par93	22.261991	
par32 (pp3) par34	20.938669	
par32 (pp3) par94	20.938669	
par34 (pp3) par94	20.938669	
par32 (pp3) par34	20.840191	
par32 (pp3) par96	20.840191	
par34 (pp3) par96	20.840191	
par32 (pp3) par35	23.752103	
par32 (pp3) par51	23.752103	
par35 (pp3) par51	23.752103	
par32 (pp3) par35	23.670099	
par32 (pp3) par53	23.670099	
par35 (pp3) par53	23.670099	
par32 (pp3) par35	24.663159	
par32 (pp3) par54	24.663159	
par35 (pp3) par54	24.663159	
par32 (pp3) par35	23.572833	
par32 (pp3) par55	23.572833	
par35 (pp3) par55	23.572833	
par32 (pp3) par35	24.204759	
par32 (pp3) par56	24.204759	
par35 (pp3) par56	24.204759	
par32 (pp3) par35	23.572833	
par32 (pp3) par57	23.572833	
par35 (pp3) par57	23.572833	
par32 (pp3) par35	25.034585	
par32 (pp3) par58	25.034585	
par35 (pp3) par58	25.034585	
par32 (pp3) par35	24.965931	
par32 (pp3) par71	24.965931	
par35 (pp3) par71	24.965931	
par32 (pp3) par35	24.95258	
par32 (pp3) par72	24.95258	
par35 (pp3) par72	24.95258	
par32 (pp3) par35	24.927726	
par32 (pp3) par73	24.927726	
par35 (pp3) par73	24.927726	
par32 (pp3) par35	24.978271	
par32 (pp3) par74	24.978271	
par35 (pp3) par74	24.978271	
par32 (pp3) par35	26.435413	
par32 (pp3) par75	26.435413	
par35 (pp3) par75	26.435413	
par32 (pp3) par35	25.690481	
par32 (pp3) par76	25.690481	
par35 (pp3) par76	25.690481	
par32 (pp3) par35	25.704544	
par32 (pp3) par77	25.704544	
par35 (pp3) par77	25.704544	
par32 (pp3) par35	25.731176	
par32 (pp3) par78	25.731176	
par35 (pp3) par78	25.731176	
par32 (pp3) par35	25.176888	
par32 (pp3) par79	25.176888	
par35 (pp3) par79	25.176888	
par32 (pp3) par35	21.806129	
par32 (pp3) par80	21.806129	
par35 (pp3) par80	21.806129	
par32 (pp3) par35	25.64477	
par32 (pp3) par81	25.64477	
par35 (pp3) par81	25.64477	
par32 (pp3) par35	25.661235	
par32 (pp3) par82	25.661235	
par35 (pp3) par82	25.661235	
par32 (pp3) par35	25.201228	
par32 (pp3) par83	25.201228	
par35 (pp3) par83	25.201228	
par32 (pp3) par35	25.350545	
par32 (pp3) par84	25.350545	
par35 (pp3) par84	25.350545	
par32 (pp3) par35	23.581222	
par32 (pp3) par85	23.581222	
par35 (pp3) par85	23.581222	
par32 (pp3) par35	23.806594	
par32 (pp3) par86	23.806594	
par35 (pp3) par86	23.806594	
par32 (pp3) par35	23.80651	
par32 (pp3) par87	23.80651	
par35 (pp3) par87	23.80651	
par32 (pp3) par35	23.619475	
par32 (pp3) par88	23.619475	
par35 (pp3) par88	23.619475	
par32 (pp3) par35	24.288872	
par32 (pp3) par89	24.288872	
par35 (pp3) par89	24.288872	
par32 (pp3) par35	23.517836	
par32 (pp3) par90	23.517836	
par35 (pp3) par90	23.517836	
par32 (pp3) par35	23.698978	
par32 (pp3) par91	23.698978	
par35 (pp3) par91	23.698978	
par32 (pp3) par35	21.097981	
par32 (pp3) par92	21.097981	
par35 (pp3) par92	21.097981	
par32 (pp3) par35	29.184275	
par32 (pp3) par93	29.184275	
par35 (pp3) par93	29.184275	
par32 (pp3) par35	27.357713	
par32 (pp3) par94	27.357713	
par35 (pp3) par94	27.357713	
par32 (pp3) par35	27.224374	
par32 (pp3) par96	27.224374	
par35 (pp3) par96	27.224374	
par32 (pp3) par35	21.455029	
par32 (pp3) par115	21.455029	
par35 (pp3) par115	21.455029	
par32 (pp3) par35	21.544322	
par32 (pp3) par116	21.544322	
par35 (pp3) par116	21.544322	
par32 (pp3) par35	21.518983	
par32 (pp3) par117	21.518983	
par35 (pp3) par117	21.518983	
par32 (pp3) par51	20.315113	
par32 (pp3) par58	20.315113	
par51 (pp3) par58	20.315113	
par32 (pp3) par58	20.7511	
par32 (pp3) par91	20.7511	
par58 (pp3) par91	20.7511	
par32 (pp3) par60	25.668266	
par32 (pp3) par69	25.668266	
par60 (pp3) par69	25.668266	
par32 (pp3) par60	1718.6876	
par32 (pp3) par70	1718.6876	
par60 (pp3) par70	1718.6876	
par32 (pp3) par69	20.125812	
par32 (pp3) par70	20.125812	
par69 (pp3) par70	20.125812	
par33 (pp3) par45	20.274287	
par33 (pp3) par50	20.274287	
par45 (pp3) par50	20.274287	
par33 (pp3) par51	20.620155	
par33 (pp3) par58	20.620155	
par51 (pp3) par58	20.620155	
par33 (pp3) par58	21.064717	
par33 (pp3) par91	21.064717	
par58 (pp3) par91	21.064717	
par33 (pp3) par59	24.941389	
par33 (pp3) par70	24.941389	
par59 (pp3) par70	24.941389	
par33 (pp3) par62	24.979571	
par33 (pp3) par70	24.979571	
par62 (pp3) par70	24.979571	
par33 (pp3) par63	25.713161	
par33 (pp3) par70	25.713161	
par63 (pp3) par70	25.713161	
par33 (pp3) par64	21.691186	
par33 (pp3) par70	21.691186	
par64 (pp3) par70	21.691186	
par33 (pp3) par69	20.409249	
par33 (pp3) par70	20.409249	
par69 (pp3) par70	20.409249	
par34 (pp3) par45	20.361615	
par34 (pp3) par50	20.361615	
par45 (pp3) par50	20.361615	
par34 (pp3) par51	20.726455	
par34 (pp3) par58	20.726455	
par51 (pp3) par58	20.726455	
par34 (pp3) par58	21.175244	
par34 (pp3) par91	21.175244	
par58 (pp3) par91	21.175244	
par34 (pp3) par59	21.739446	
par34 (pp3) par70	21.739446	
par59 (pp3) par70	21.739446	
par34 (pp3) par62	22.054036	
par34 (pp3) par70	22.054036	
par62 (pp3) par70	22.054036	
par34 (pp3) par63	22.050489	
par34 (pp3) par70	22.050489	
par63 (pp3) par70	22.050489	
par34 (pp3) par64	20.434268	
par34 (pp3) par70	20.434268	
par64 (pp3) par70	20.434268	
par34 (pp3) par69	20.489607	
par34 (pp3) par70	20.489607	
par69 (pp3) par70	20.489607	
par35 (pp3) par45	20.280309	
par35 (pp3) par50	20.280309	
par45 (pp3) par50	20.280309	
par35 (pp3) par51	20.630777	
par35 (pp3) par58	20.630777	
par51 (pp3) par58	20.630777	
par35 (pp3) par58	21.074897	
par35 (pp3) par91	21.074897	
par58 (pp3) par91	21.074897	
par35 (pp3) par59	24.779709	
par35 (pp3) par70	24.779709	
par59 (pp3) par70	24.779709	
par35 (pp3) par62	24.843454	
par35 (pp3) par70	24.843454	
par62 (pp3) par70	24.843454	
par35 (pp3) par63	25.542644	
par35 (pp3) par70	25.542644	
par63 (pp3) par70	25.542644	
par35 (pp3) par64	21.590396	
par35 (pp3) par70	21.590396	
par64 (pp3) par70	21.590396	
par35 (pp3) par69	20.414955	
par35 (pp3) par70	20.414955	
par69 (pp3) par70	20.414955	
par36 (pp3) par45	20.018551	
par36 (pp3) par50	20.018551	
par45 (pp3) par50	20.018551	
par36 (pp3) par69	20.025033	
par36 (pp3) par70	20.025033	
par69 (pp3) par70	20.025033	
par37 (pp3) par45	20.00667	
par37 (pp3) par50	20.00667	
par45 (pp3) par50	20.00667	
par37 (pp3) par69	20.010108	
par37 (pp3) par70	20.010108	
par69 (pp3) par70	20.010108	
par38 (pp3) par45	20.008756	
par38 (pp3) par50	20.008756	
par45 (pp3) par50	20.008756	
par38 (pp3) par69	20.012574	
par38 (pp3) par70	20.012574	
par69 (pp3) par70	20.012574	
par40 (pp3) par45	20.008381	
par40 (pp3) par50	20.008381	
par45 (pp3) par50	20.008381	
par40 (pp3) par69	20.01232	
par40 (pp3) par70	20.01232	
par69 (pp3) par70	20.01232	
par41 (pp3) par45	20.025058	
par41 (pp3) par50	20.025058	
par45 (pp3) par50	20.025058	
par41 (pp3) par69	20.031917	
par41 (pp3) par70	20.031917	
par69 (pp3) par70	20.031917	
par42 (pp3) par45	20.024447	
par42 (pp3) par50	20.024447	
par45 (pp3) par50	20.024447	
par42 (pp3) par69	20.031665	
par42 (pp3) par70	20.031665	
par69 (pp3) par70	20.031665	
par43 (pp3) par44	1691.9554	
par43 (pp3) par46	1691.9554	
par44 (pp3) par46	1691.9554	
par43 (pp3) par44	21.303558	
par43 (pp3) par51	21.303558	
par44 (pp3) par51	21.303558	
par43 (pp3) par44	21.181898	
par43 (pp3) par53	21.181898	
par44 (pp3) par53	21.181898	
par43 (pp3) par44	21.738604	
par43 (pp3) par54	21.738604	
par44 (pp3) par54	21.738604	
par43 (pp3) par44	21.251934	
par43 (pp3) par55	21.251934	
par44 (pp3) par55	21.251934	
par43 (pp3) par44	21.504768	
par43 (pp3) par56	21.504768	
par44 (pp3) par56	21.504768	
par43 (pp3) par44	21.251934	
par43 (pp3) par57	21.251934	
par44 (pp3) par57	21.251934	
par43 (pp3) par44	21.915412	
par43 (pp3) par58	21.915412	
par44 (pp3) par58	21.915412	
par43 (pp3) par44	20.442653	
par43 (pp3) par65	20.442653	
par44 (pp3) par65	20.442653	
par43 (pp3) par44	20.306945	
par43 (pp3) par66	20.306945	
par44 (pp3) par66	20.306945	
par43 (pp3) par44	20.585108	
par43 (pp3) par67	20.585108	
par44 (pp3) par67	20.585108	
par43 (pp3) par44	20.688236	
par43 (pp3) par68	20.688236	
par44 (pp3) par68	20.688236	
par43 (pp3) par44	32.373517	
par43 (pp3) par69	32.373517	
par44 (pp3) par69	32.373517	
par43 (pp3) par44	23.191822	
par43 (pp3) par70	23.191822	
par44 (pp3) par70	23.191822	
par43 (pp3) par44	21.396715	
par43 (pp3) par71	21.396715	
par44 (pp3) par71	21.396715	
par43 (pp3) par44	21.377351	
par43 (pp3) par72	21.377351	
par44 (pp3) par72	21.377351	
par43 (pp3) par44	21.361051	
par43 (pp3) par73	21.361051	
par44 (pp3) par73	21.361051	
par43 (pp3) par44	21.400421	
par43 (pp3) par74	21.400421	
par44 (pp3) par74	21.400421	
par43 (pp3) par44	21.985604	
par43 (pp3) par75	21.985604	
par44 (pp3) par75	21.985604	
par43 (pp3) par44	21.880212	
par43 (pp3) par76	21.880212	
par44 (pp3) par76	21.880212	
par43 (pp3) par44	21.882686	
par43 (pp3) par77	21.882686	
par44 (pp3) par77	21.882686	
par43 (pp3) par44	21.884082	
par43 (pp3) par78	21.884082	
par44 (pp3) par78	21.884082	
par43 (pp3) par44	21.821675	
par43 (pp3) par79	21.821675	
par44 (pp3) par79	21.821675	
par43 (pp3) par44	21.112378	
par43 (pp3) par80	21.112378	
par44 (pp3) par80	21.112378	
par43 (pp3) par44	21.872618	
par43 (pp3) par81	21.872618	
par44 (pp3) par81	21.872618	
par43 (pp3) par44	21.875553	
par43 (pp3) par82	21.875553	
par44 (pp3) par82	21.875553	
par43 (pp3) par44	21.817079	
par43 (pp3) par83	21.817079	
par44 (pp3) par83	21.817079	
par43 (pp3) par44	21.831594	
par43 (pp3) par84	21.831594	
par44 (pp3) par84	21.831594	
par43 (pp3) par44	22.022356	
par43 (pp3) par85	22.022356	
par44 (pp3) par85	22.022356	
par43 (pp3) par44	22.027525	
par43 (pp3) par86	22.027525	
par44 (pp3) par86	22.027525	
par43 (pp3) par44	22.018859	
par43 (pp3) par87	22.018859	
par44 (pp3) par87	22.018859	
par43 (pp3) par44	22.027923	
par43 (pp3) par88	22.027923	
par44 (pp3) par88	22.027923	
par43 (pp3) par44	21.677835	
par43 (pp3) par89	21.677835	
par44 (pp3) par89	21.677835	
par43 (pp3) par44	21.308199	
par43 (pp3) par90	21.308199	
par44 (pp3) par90	21.308199	
par43 (pp3) par44	21.357949	
par43 (pp3) par91	21.357949	
par44 (pp3) par91	21.357949	
par43 (pp3) par44	22.003377	
par43 (pp3) par93	22.003377	
par44 (pp3) par93	22.003377	
par43 (pp3) par44	21.268683	
par43 (pp3) par94	21.268683	
par44 (pp3) par94	21.268683	
par43 (pp3) par44	21.228214	
par43 (pp3) par96	21.228214	
par44 (pp3) par96	21.228214	
par43 (pp3) par44	20.407826	
par43 (pp3) par113	20.407826	
par44 (pp3) par113	20.407826	
par43 (pp3) par44	20.524854	
par43 (pp3) par114	20.524854	
par44 (pp3) par114	20.524854	
par43 (pp3) par46	4068.3301	
par43 (pp3) par107	4068.3301	
par46 (pp3) par107	4068.3301	
par43 (pp3) par46	1935.6511	
par43 (pp3) par108	1935.6511	
par46 (pp3) par108	1935.6511	
par43 (pp3) par50	21.680195	
par43 (pp3) par69	21.680195	
par50 (pp3) par69	21.680195	
par43 (pp3) par51	21.383294	
par43 (pp3) par108	21.383294	
par51 (pp3) par108	21.383294	
par43 (pp3) par53	21.261178	
par43 (pp3) par108	21.261178	
par53 (pp3) par108	21.261178	
par43 (pp3) par54	21.821153	
par43 (pp3) par108	21.821153	
par54 (pp3) par108	21.821153	
par43 (pp3) par55	21.331255	
par43 (pp3) par108	21.331255	
par55 (pp3) par108	21.331255	
par43 (pp3) par56	21.585797	
par43 (pp3) par108	21.585797	
par56 (pp3) par108	21.585797	
par43 (pp3) par57	21.331255	
par43 (pp3) par108	21.331255	
par57 (pp3) par108	21.331255	
par43 (pp3) par58	21.999224	
par43 (pp3) par108	21.999224	
par58 (pp3) par108	21.999224	
par43 (pp3) par65	20.521633	
par43 (pp3) par108	20.521633	
par65 (pp3) par108	20.521633	
par43 (pp3) par66	20.385453	
par43 (pp3) par108	20.385453	
par66 (pp3) par108	20.385453	
par43 (pp3) par67	20.664708	
par43 (pp3) par108	20.664708	
par67 (pp3) par108	20.664708	
